trade_id,BioGuideID,Name,Party,Chamber,Ticker,trade_date,Transaction,Trade_Size_USD,sector,anomaly_if,anomaly_svm,anomaly_lof_contextual,anomaly_collective,anomaly_vote_count,anomaly_consensus_2,anomaly_score_ensemble,car_ff3_30d,car_ff3_60d,car_ff3_90d
6040,K000389,Ro Khanna,D,House,MU,2025-06-25,Sale,"$1,001 - $15,000",Technology,0,1,0,0,1,0,0.24584461236504798,-0.16832863039305662,0.11649185054222375,0.6759713099730225
6027,K000389,Ro Khanna,D,House,AXTA,2025-06-26,Sale,"$15,001 - $50,000",Basic Materials,0,0,0,0,0,0,0.12844540518930977,-0.08238932528013847,-0.16687556055873926,-0.15229297775958783
5993,K000389,Ro Khanna,D,House,VYX,2025-06-26,Sale,"$50,001 - $100,000",Technology,0,0,1,0,1,0,0.42476398143135147,0.015086148709374275,-0.04509207355013406,-0.19592249664313116
5995,K000389,Ro Khanna,D,House,BAC,2025-06-26,Sale,"$50,001 - $100,000",Financial Services,0,0,0,0,0,0,0.19158045364622747,-0.05452016043097398,-0.04008220623186021,-0.02249962868026653
6000,K000389,Ro Khanna,D,House,ST,2025-06-26,Sale,"$15,001 - $50,000",Technology,0,0,1,0,1,0,0.22995873645394146,-0.06678634802555194,-0.15164329900859183,-0.13678828538856622
6005,K000389,Ro Khanna,D,House,SSNC,2025-06-26,Sale,"$15,001 - $50,000",Technology,0,0,0,0,0,0,0.13266464411341108,0.04112878787736607,-0.010630022122680383,-0.06505742675084318
5998,K000389,Ro Khanna,D,House,BAX,2025-06-26,Sale,"$15,001 - $50,000",Healthcare,0,0,0,0,0,0,0.09972543862976552,-0.24815545112104395,-0.3431128899660671,-0.5074678418909624
6026,K000389,Ro Khanna,D,House,PINS,2025-06-26,Sale,"$50,001 - $100,000",Communication Services,0,0,0,0,0,0,0.16944075144618487,-0.05468235877774304,-0.1735827339867109,-0.3508835003048843
5991,K000389,Ro Khanna,D,House,EA,2025-06-26,Sale,"$1,001 - $15,000",Communication Services,0,0,0,0,0,0,0.17708195250808093,0.04439678944969417,0.013778367643678374,0.21366010849441947
6022,K000389,Ro Khanna,D,House,GOOG,2025-06-26,Sale,"$50,001 - $100,000",Communication Services,0,0,0,0,0,0,0.1348536947703081,0.10928785892279985,0.3525954174787154,0.5228925526423838
5999,K000389,Ro Khanna,D,House,DIS,2025-06-26,Sale,"$50,001 - $100,000",Communication Services,0,0,0,0,0,0,0.19223294376473068,-0.11046845418836257,-0.1681637504235601,-0.21197383427439825
6019,K000389,Ro Khanna,D,House,JPM,2025-06-26,Purchase,"$50,001 - $100,000",Financial Services,0,0,0,1,1,0,0.17914315301035377,-0.021812413243510558,-0.038436182591622514,-0.048320840582479596
6020,K000389,Ro Khanna,D,House,TENB,2025-06-26,Sale,"$15,001 - $50,000",Technology,0,0,0,0,0,0,0.14905839456157796,-0.1595504583919127,-0.1991855018369915,-0.26772010894993215
6003,K000389,Ro Khanna,D,House,TGT,2025-06-26,Sale,"$15,001 - $50,000",Consumer Defensive,0,0,0,0,0,0,0.09679213581229033,0.05482169060243687,-0.18269889413219276,-0.14175635251078844
6002,K000389,Ro Khanna,D,House,GPK,2025-06-26,Sale,"$50,001 - $100,000",Consumer Cyclical,0,0,0,0,0,0,0.20117332595415535,0.059835785997742134,-0.16393769373183215,-0.3047068593247758
6004,K000389,Ro Khanna,D,House,HOLX,2025-06-26,Sale,"$50,001 - $100,000",Healthcare,0,0,0,0,0,0,0.16849362865108486,0.035499692705761955,-0.027175809021440414,0.0873188158477671
6006,K000389,Ro Khanna,D,House,ZBH,2025-06-26,Sale,"$50,001 - $100,000",Healthcare,0,0,0,0,0,0,0.18785695549685796,0.07279884516029869,0.018110908646539983,-0.1044683087843235
6018,K000389,Ro Khanna,D,House,TFC,2025-06-26,Sale,"$15,001 - $50,000",Financial Services,0,0,0,0,0,0,0.15889694170413665,0.0005497212872161462,-0.05938771058225725,-0.09277034022131955
5994,K000389,Ro Khanna,D,House,ELAN,2025-06-26,Sale,"$50,001 - $100,000",Healthcare,0,0,0,0,0,0,0.24644348486094278,0.11917510638281134,0.19246136491539229,0.3678391444239486
6011,K000389,Ro Khanna,D,House,MU,2025-06-26,Sale,"$50,001 - $100,000",Technology,1,0,1,0,2,1,0.4885916018110509,-0.1408490211490348,0.12301715529205981,0.7135907723731726
6013,K000389,Ro Khanna,D,House,UCTT,2025-06-26,Sale,"$15,001 - $50,000",Technology,0,1,1,0,2,1,0.48358470534832865,-0.05759066020660762,0.06785097726242909,0.007495370451749472
6017,K000389,Ro Khanna,D,House,JPM,2025-06-26,Purchase,"$50,001 - $100,000",Financial Services,0,0,0,1,1,0,0.17918131139404064,-0.021812413243510558,-0.038436182591622514,-0.048320840582479596
6029,K000389,Ro Khanna,D,House,NDAQ,2025-06-26,Sale,"$50,001 - $100,000",Financial Services,0,0,0,0,0,0,0.17713513435614175,0.06441081040577938,-0.10174895258265665,-0.11540982186964009
6010,K000389,Ro Khanna,D,House,LION,2025-06-26,Sale,"$50,001 - $100,000",,0,0,1,0,1,0,0.4175713703571698,0.06372845987812935,0.10036764137636553,0.09706113837323219
5947,K000389,Ro Khanna,D,House,MDT,2025-06-27,Sale,"$1,001 - $15,000",Healthcare,0,0,0,0,0,0,0.16654968841796022,0.06825012363841916,0.03714565626510881,0.007435619511889036
5953,K000389,Ro Khanna,D,House,KEY,2025-06-27,Sale,"$1,001 - $15,000",Financial Services,0,0,0,0,0,0,0.1576735675128244,-0.00937172103068203,-0.05557851296834118,-0.10438651447511732
5984,K000389,Ro Khanna,D,House,BAC,2025-06-27,Sale,"$1,001 - $15,000",Financial Services,0,0,0,0,0,0,0.16790334844029683,-0.035974437408022766,-0.022233392797123996,-0.008163387774325681
5977,K000389,Ro Khanna,D,House,CEG,2025-06-27,Purchase,"$1,001 - $15,000",Utilities,0,0,0,0,0,0,0.2097417456179199,-0.03943112307251284,-0.05022596713063712,0.011064047230088386
5961,K000389,Ro Khanna,D,House,VRT,2025-06-27,Purchase,"$15,001 - $50,000",Industrials,1,1,1,0,3,1,0.34645699062872026,0.007642252253332996,-0.015533693050568675,0.2668020587836434
5974,K000389,Ro Khanna,D,House,PPL,2025-06-27,Purchase,"$1,001 - $15,000",Utilities,0,0,0,0,0,0,0.15191744777098487,0.07718909881003914,0.044405554179337225,0.045626970529803426
5975,K000389,Ro Khanna,D,House,TXN,2025-06-27,Sale,"$1,001 - $15,000",Technology,0,0,0,0,0,0,0.12024365017570196,-0.14914084325044474,-0.23047143964657646,-0.35355067058261413
5939,K000389,Ro Khanna,D,House,LH,2025-06-27,Sale,"$1,001 - $15,000",Healthcare,0,0,0,0,0,0,0.15134870527270938,0.009829599334699714,-0.0008524764509241917,-0.1019333684823295
5928,K000389,Ro Khanna,D,House,AFG,2025-06-27,Sale,"$1,001 - $15,000",Financial Services,0,0,0,0,0,0,0.17512852191049283,0.024556278092304748,0.06757207865348339,0.06140358491478065
5921,K000389,Ro Khanna,D,House,FERG,2025-06-27,Sale,"$1,001 - $15,000",Industrials,0,0,0,0,0,0,0.1835063425487046,-0.004159441869687697,-0.06276475114064052,0.051934079052274804
5916,K000389,Ro Khanna,D,House,AEE,2025-06-27,Purchase,"$1,001 - $15,000",Utilities,0,0,0,0,0,0,0.12134927056280037,0.05906075893444808,0.017488846126155283,0.04562615891221471
5944,K000389,Ro Khanna,D,House,CAT,2025-06-27,Purchase,"$15,001 - $50,000",Industrials,0,0,0,0,0,0,0.24631255048653983,0.03971663517589708,0.09152232801382129,0.3466809327707695
5933,K000389,Ro Khanna,D,House,MIR,2025-06-27,Purchase,"$50,001 - $100,000",Industrials,1,1,1,0,3,1,0.513342307390798,-0.06308051934597472,-0.1018033068478415,0.1602432768736176
5844,K000389,Ro Khanna,D,House,UDR,2025-07-01,Sale,"$1,001 - $15,000",Real Estate,0,0,0,0,0,0,0.07196128606672139,-0.06251811941322938,-0.14925244903503831,-0.21631806477969828
5807,K000389,Ro Khanna,D,House,CMG,2025-07-01,Purchase,"$1,001 - $15,000",Consumer Cyclical,0,0,0,0,0,0,0.10648313096991086,-0.2844325954108935,-0.3860294901990112,-0.5074678418909624
5809,K000389,Ro Khanna,D,House,TENB,2025-07-01,Purchase,"$1,001 - $15,000",Technology,0,0,0,0,0,0,0.060994174818072205,-0.15110269550379185,-0.19527523166458682,-0.2774113688627684
5810,K000389,Ro Khanna,D,House,CINF,2025-07-01,Purchase,"$1,001 - $15,000",Financial Services,0,0,0,0,0,0,0.06417647407750049,0.00854119308589419,-0.026855151631975188,0.017974017900383332
5811,K000389,Ro Khanna,D,House,ACGL,2025-07-01,Sale,"$1,001 - $15,000",Financial Services,0,0,0,0,0,0,0.07889438392600137,-0.009594445757255186,-0.08361173295970308,-0.07916569210578298
5812,K000389,Ro Khanna,D,House,SBAC,2025-07-01,Sale,"$1,001 - $15,000",Real Estate,0,0,0,0,0,0,0.11938264439741676,-0.0775245117381796,-0.1977585115439266,-0.2089959249868213
5813,K000389,Ro Khanna,D,House,LULU,2025-07-01,Sale,"$1,001 - $15,000",Consumer Cyclical,0,0,0,0,0,0,0.10815094453349747,-0.25232487469077325,-0.3511358279595539,-0.3781018620341393
5875,K000389,Ro Khanna,D,House,NKE,2025-07-01,Purchase,"$1,001 - $15,000",Consumer Cyclical,0,0,0,0,0,0,0.226661831595566,0.0049573054356838175,-0.12775177084688855,-0.1772980534644803
5765,K000389,Ro Khanna,D,House,ACN,2025-07-01,Sale,"$1,001 - $15,000",Technology,0,0,0,0,0,0,0.04676043291778718,-0.21130374387522605,-0.2452829796620134,-0.2477090066061859
5766,K000389,Ro Khanna,D,House,CMG,2025-07-01,Purchase,"$1,001 - $15,000",Consumer Cyclical,0,0,0,0,0,0,0.1053333135318888,-0.2844325954108935,-0.3860294901990112,-0.5074678418909624
5763,K000389,Ro Khanna,D,House,CBRE,2025-07-01,Sale,"$1,001 - $15,000",Real Estate,0,0,0,0,0,0,0.10732406554684884,0.08091962888508625,0.037568175201130066,0.004214822281956021
5762,K000389,Ro Khanna,D,House,KHC,2025-07-01,Purchase,"$1,001 - $15,000",Consumer Defensive,0,0,0,0,0,0,0.141918357011426,0.038017901172125806,-0.059979961192926215,-0.10025807173679856
5788,K000389,Ro Khanna,D,House,PSA,2025-07-01,Purchase,"$1,001 - $15,000",Real Estate,0,0,0,0,0,0,0.06923804771797058,-0.06693899465553368,-0.0660551988985428,-0.12121439263551281
5786,K000389,Ro Khanna,D,House,SYF,2025-07-01,Sale,"$1,001 - $15,000",Financial Services,0,0,0,0,0,0,0.15167507809653552,0.018024280164278678,-0.07339933681412042,-0.061420778783401075
5805,K000389,Ro Khanna,D,House,UNP,2025-07-01,Purchase,"$1,001 - $15,000",Industrials,0,0,0,0,0,0,0.16472448300152254,-0.07712241978141574,-0.06678745712865172,-0.13763108286305187
5816,K000389,Ro Khanna,D,House,MRK,2025-07-01,Purchase,"$1,001 - $15,000",Healthcare,0,0,0,0,0,0,0.13402427738805603,0.01897491156529405,-0.06513274165301104,0.09252258849333482
5804,K000389,Ro Khanna,D,House,UNP,2025-07-01,Purchase,"$1,001 - $15,000",Industrials,0,0,0,0,0,0,0.16476094184297393,-0.07712241978141574,-0.06678745712865172,-0.13763108286305187
5872,K000389,Ro Khanna,D,House,GPN,2025-07-01,Purchase,"$1,001 - $15,000",Industrials,0,0,0,0,0,0,0.12924054756667852,0.029638363589403877,-0.05719570613214063,-0.1989713596296268
5802,K000389,Ro Khanna,D,House,AVB,2025-07-01,Sale,"$1,001 - $15,000",Real Estate,0,0,0,0,0,0,0.05597108590731117,-0.07862585166836902,-0.1095969687498343,-0.20157388851774669
5845,K000389,Ro Khanna,D,House,NSC,2025-07-01,Purchase,"$1,001 - $15,000",Industrials,0,0,0,0,0,0,0.1774148729449764,0.05811492554723622,0.05976859439668038,-0.0032063192513442917
5860,K000389,Ro Khanna,D,House,FRT,2025-07-01,Purchase,"$1,001 - $15,000",Real Estate,0,0,0,0,0,0,0.062363186686041454,-0.026518127447324253,-0.008741997792904924,-0.02844656531084573
5847,K000389,Ro Khanna,D,House,MSFT,2025-07-01,Purchase,"$1,001 - $15,000",Technology,0,0,0,0,0,0,0.1281718050608108,0.006762040589989415,-0.021344857417041785,-0.05962250658799027
5871,K000389,Ro Khanna,D,House,DIS,2025-07-01,Purchase,"$1,001 - $15,000",Communication Services,0,0,0,0,0,0,0.12113791148426337,-0.09392346237252598,-0.15830097462104076,-0.23751737594284345
5785,K000389,Ro Khanna,D,House,LYB,2025-07-01,Sale,"$1,001 - $15,000",Basic Materials,0,0,0,0,0,0,0.10258521244321112,-0.1567858138061343,-0.2779829809279973,-0.3485305083090796
5822,K000389,Ro Khanna,D,House,CPAY,2025-07-01,Sale,"$1,001 - $15,000",Technology,0,0,0,0,0,0,0.07880788071031167,-0.10013932597135655,-0.24665117149639557,-0.2960879740210517
5873,K000389,Ro Khanna,D,House,TAP,2025-07-01,Sale,"$1,001 - $15,000",Consumer Defensive,0,0,0,0,0,0,0.12903751349769887,0.04595676459284203,-0.10512730055033229,-0.09279725820316138
5837,K000389,Ro Khanna,D,House,VTR,2025-07-01,Sale,"$1,001 - $15,000",Real Estate,0,0,0,0,0,0,0.09719788985695187,0.0706409564010162,0.06556766312546523,0.18079962357845958
5769,K000389,Ro Khanna,D,House,GPC,2025-07-01,Sale,"$1,001 - $15,000",Consumer Cyclical,0,0,0,0,0,0,0.07774610519519586,0.08039153332719373,0.05141174903748791,-0.03759159901237695
5874,K000389,Ro Khanna,D,House,PLD,2025-07-01,Purchase,"$1,001 - $15,000",Real Estate,0,0,0,0,0,0,0.08785438165481774,-0.028229744636885646,-0.0011903118366444337,0.08992119969449136
5820,K000389,Ro Khanna,D,House,ACN,2025-07-01,Sale,"$1,001 - $15,000",Technology,0,0,0,0,0,0,0.04642550149654852,-0.21130374387522605,-0.2452829796620134,-0.2477090066061859
5819,K000389,Ro Khanna,D,House,KMB,2025-07-01,Sale,"$1,001 - $15,000",Consumer Defensive,0,0,0,0,0,0,0.11482178021449639,0.012312518409910232,-0.07904029351291497,-0.23891904978548748
5817,K000389,Ro Khanna,D,House,ABNB,2025-07-01,Purchase,"$1,001 - $15,000",Consumer Cyclical,0,0,0,0,0,0,0.09606632687111341,-0.13574696234521977,-0.19560800869412695,-0.2154382338621753
5821,K000389,Ro Khanna,D,House,AAPL,2025-07-01,Purchase,"$1,001 - $15,000",Technology,0,0,0,0,0,0,0.1440830754162842,0.06757474189396542,0.13219638811252948,0.19729057870026634
5801,K000389,Ro Khanna,D,House,LOW,2025-07-01,Sale,"$1,001 - $15,000",Consumer Cyclical,0,0,0,0,0,0,0.08710561518263854,0.0804410934426649,0.04990783037578872,-0.035666631795750185
5803,K000389,Ro Khanna,D,House,ACGL,2025-07-01,Sale,"$1,001 - $15,000",Financial Services,0,0,0,0,0,0,0.0788980389526002,-0.009594445757255186,-0.08361173295970308,-0.07916569210578298
5782,K000389,Ro Khanna,D,House,PLD,2025-07-01,Purchase,"$1,001 - $15,000",Real Estate,0,0,0,0,0,0,0.08883343551437545,-0.028229744636885646,-0.0011903118366444337,0.08992119969449136
5783,K000389,Ro Khanna,D,House,EMN,2025-07-01,Purchase,"$1,001 - $15,000",Basic Materials,0,0,0,0,0,0,0.058135793814155005,-0.19034207321633057,-0.28970693100265016,-0.2936156829447798
5779,K000389,Ro Khanna,D,House,REGN,2025-07-01,Sale,"$1,001 - $15,000",Healthcare,0,0,0,0,0,0,0.1801352797417433,0.05529195825217734,-0.010793678520476184,0.2362799568712372
5771,K000389,Ro Khanna,D,House,IFF,2025-07-01,Sale,"$1,001 - $15,000",Basic Materials,0,0,0,0,0,0,0.05997495421827496,-0.15930532006042528,-0.23549353368602893,-0.15367142495372435
5750,K000389,Ro Khanna,D,House,WM,2025-07-01,Sale,"$1,001 - $15,000",Industrials,0,0,0,0,0,0,0.17549099774512242,-0.01978877712969486,-0.07212245761905389,-0.15854832758092674
5749,K000389,Ro Khanna,D,House,STZ,2025-07-01,Sale,"$1,001 - $15,000",Consumer Defensive,0,0,0,0,0,0,0.08479572026185164,0.0024756107362594974,-0.22034239516180973,-0.266127855233422
5778,K000389,Ro Khanna,D,House,GPN,2025-07-01,Purchase,"$1,001 - $15,000",Industrials,0,0,0,0,0,0,0.1331753159064066,0.029638363589403877,-0.05719570613214063,-0.1989713596296268
5772,K000389,Ro Khanna,D,House,EXPE,2025-07-01,Sale,"$1,001 - $15,000",Consumer Cyclical,0,0,0,0,0,0,0.11263468670097156,0.1367144593967568,0.15367215870031048,0.41424492157779036
5793,K000389,Ro Khanna,D,House,ABNB,2025-07-01,Purchase,"$1,001 - $15,000",Consumer Cyclical,0,0,0,0,0,0,0.08305494813311892,-0.13574696234521977,-0.19560800869412695,-0.2154382338621753
5838,K000389,Ro Khanna,D,House,FRT,2025-07-01,Purchase,"$1,001 - $15,000",Real Estate,0,0,0,0,0,0,0.06250997097591621,-0.026518127447324253,-0.008741997792904924,-0.02844656531084573
5781,K000389,Ro Khanna,D,House,CBRE,2025-07-01,Sale,"$1,001 - $15,000",Real Estate,0,0,0,0,0,0,0.10742142824171821,0.08091962888508625,0.037568175201130066,0.004214822281956021
5834,K000389,Ro Khanna,D,House,EMN,2025-07-01,Purchase,"$1,001 - $15,000",Basic Materials,0,0,0,0,0,0,0.05845415419563742,-0.19034207321633057,-0.28970693100265016,-0.2936156829447798
5835,K000389,Ro Khanna,D,House,HPQ,2025-07-01,Sale,"$1,001 - $15,000",Technology,0,0,0,0,0,0,0.11099353131465392,0.00497739754914802,-0.034152245735845424,-0.11526544794478548
5832,K000389,Ro Khanna,D,House,PANW,2025-07-01,Purchase,"$1,001 - $15,000",Technology,0,0,0,0,0,0,0.0775873078182382,-0.1608852230638019,-0.058907488875414304,-0.07225011207097781
5831,K000389,Ro Khanna,D,House,MET,2025-07-01,Purchase,"$1,001 - $15,000",Financial Services,0,0,0,0,0,0,0.06172940987617564,-0.057373966983643505,-0.08902387203204279,-0.13537404406413062
5826,K000389,Ro Khanna,D,House,MS,2025-07-01,Purchase,"$1,001 - $15,000",Financial Services,0,0,0,0,0,0,0.11380153914521382,-0.0013800829101832252,0.02591996804554743,0.0520566271336938
5825,K000389,Ro Khanna,D,House,CAG,2025-07-01,Purchase,"$1,001 - $15,000",Consumer Defensive,0,0,1,0,1,0,0.2491952766367646,-0.06713775828224829,-0.15342833760865307,-0.1790715570978959
5828,K000389,Ro Khanna,D,House,NKE,2025-07-01,Purchase,"$1,001 - $15,000",Consumer Cyclical,0,0,0,0,0,0,0.22574691067536726,0.0049573054356838175,-0.12775177084688855,-0.1772980534644803
5752,K000389,Ro Khanna,D,House,ADP,2025-07-01,Purchase,"$1,001 - $15,000",Technology,0,0,0,0,0,0,0.06133671550936271,-0.04304137057808852,-0.10974992441650405,-0.25012586838651507
5773,K000389,Ro Khanna,D,House,MO,2025-07-01,Purchase,"$1,001 - $15,000",Consumer Defensive,0,0,0,0,0,0,0.13247100871159506,0.14216584819133662,0.12892302219317836,-0.028819525927249928
5753,K000389,Ro Khanna,D,House,EQIX,2025-07-01,Purchase,"$1,001 - $15,000",Real Estate,0,0,0,0,0,0,0.16070671581870383,-0.05650236770888151,-0.07138508433230464,-0.07309107523173501
5756,K000389,Ro Khanna,D,House,KVUE,2025-07-01,Sale,"$1,001 - $15,000",Consumer Defensive,0,0,0,0,0,0,0.1106443396134236,0.013276097369227548,-0.2432729446833758,-0.22666709877066668
5747,K000389,Ro Khanna,D,House,ROST,2025-07-01,Sale,"$1,001 - $15,000",Consumer Cyclical,0,0,0,0,0,0,0.07205678145990053,0.09004769693237716,0.11614561715068082,0.1955607561225627
5777,K000389,Ro Khanna,D,House,MSFT,2025-07-01,Purchase,"$1,001 - $15,000",Technology,0,0,0,0,0,0,0.12172311393366916,0.006762040589989415,-0.021344857417041785,-0.05962250658799027
5776,K000389,Ro Khanna,D,House,PG,2025-07-01,Purchase,"$1,001 - $15,000",Consumer Defensive,0,0,0,0,0,0,0.1482629263266988,-0.039017172574945705,-0.064047303867165,-0.11206684475170157
5775,K000389,Ro Khanna,D,House,WAT,2025-07-01,Sale,"$1,001 - $15,000",Healthcare,0,0,0,0,0,0,0.06900773810554449,-0.22450881855059138,-0.27323208907634766,-0.019212053780855137
5774,K000389,Ro Khanna,D,House,WM,2025-07-01,Sale,"$1,001 - $15,000",Industrials,0,0,0,0,0,0,0.17514609237077958,-0.01978877712969486,-0.07212245761905389,-0.15854832758092674
5748,K000389,Ro Khanna,D,House,JNJ,2025-07-01,Sale,"$1,001 - $15,000",Healthcare,0,0,0,0,0,0,0.15308288462330774,0.14280854619592687,0.15050491862351717,0.22453877779684286
5739,K000389,Ro Khanna,D,House,GPC,2025-07-01,Sale,"$1,001 - $15,000",Consumer Cyclical,0,0,0,0,0,0,0.0776177616944168,0.08039153332719373,0.05141174903748791,-0.03759159901237695
5790,K000389,Ro Khanna,D,House,CINF,2025-07-01,Purchase,"$1,001 - $15,000",Financial Services,0,0,0,0,0,0,0.06471854136872213,0.00854119308589419,-0.026855151631975188,0.017974017900383332
5823,K000389,Ro Khanna,D,House,XP,2025-07-01,Purchase,"$1,001 - $15,000",Financial Services,0,0,1,0,1,0,0.24179014556821055,-0.14274366463486898,-0.11022217237066323,-0.11276110815375798
5792,K000389,Ro Khanna,D,House,MKC,2025-07-01,Sale,"$1,001 - $15,000",Consumer Defensive,0,0,0,0,0,0,0.1393319427418099,-0.09671004525113236,-0.1695061325752547,-0.18849247209538653
5722,K000389,Ro Khanna,D,House,MCO,2025-07-01,Purchase,"$1,001 - $15,000",Financial Services,0,0,0,0,0,0,0.07042679770178595,-0.004869284481569258,-0.12858755884031658,-0.1270392528784859
5761,K000389,Ro Khanna,D,House,DPZ,2025-07-01,Sale,"$1,001 - $15,000",Consumer Cyclical,0,0,0,0,0,0,0.057291460979097514,-0.043976111512672986,-0.10809412814606137,-0.16678127096510156
5760,K000389,Ro Khanna,D,House,SYF,2025-07-01,Sale,"$1,001 - $15,000",Financial Services,0,0,0,0,0,0,0.1516585106624593,0.018024280164278678,-0.07339933681412042,-0.061420778783401075
5759,K000389,Ro Khanna,D,House,DHR,2025-07-01,Purchase,"$1,001 - $15,000",Healthcare,0,0,0,0,0,0,0.04889143119152173,0.011485385034734522,-0.14886541653124946,0.02414294413697944
5751,K000389,Ro Khanna,D,House,ABBV,2025-07-01,Purchase,"$1,001 - $15,000",Healthcare,0,0,0,0,0,0,0.0776610838855198,0.09051458417904387,0.1389420993325508,0.17918673829797604
5757,K000389,Ro Khanna,D,House,EXR,2025-07-01,Purchase,"$1,001 - $15,000",Real Estate,0,0,0,0,0,0,0.06509669305694038,-0.10999834258134572,-0.1041184115720046,-0.17441813278094778
5754,K000389,Ro Khanna,D,House,XP,2025-07-01,Purchase,"$1,001 - $15,000",Financial Services,0,0,1,0,1,0,0.23859639092374946,-0.14274366463486898,-0.11022217237066323,-0.11276110815375798
5720,K000389,Ro Khanna,D,House,DPZ,2025-07-01,Sale,"$1,001 - $15,000",Consumer Cyclical,0,0,0,0,0,0,0.057291460979097514,-0.043976111512672986,-0.10809412814606137,-0.16678127096510156
5857,K000389,Ro Khanna,D,House,NOW,2025-07-01,Purchase,"$1,001 - $15,000",Technology,0,0,0,0,0,0,0.0984975072781366,-0.20922772418186458,-0.1690643978543186,-0.26450890116464915
5794,K000389,Ro Khanna,D,House,GPK,2025-07-01,Purchase,"$1,001 - $15,000",Consumer Cyclical,0,0,0,0,0,0,0.11735310395306163,0.016636357398811433,-0.17591170395770167,-0.3249435576771938
5730,K000389,Ro Khanna,D,House,PEP,2025-07-01,Purchase,"$15,001 - $50,000",Consumer Defensive,0,0,0,0,0,0,0.16340633902097748,0.1129505369811818,0.018531060695679506,0.03635209718768087
5728,K000389,Ro Khanna,D,House,ROST,2025-07-01,Sale,"$1,001 - $15,000",Consumer Cyclical,0,0,0,0,0,0,0.0724681976065128,0.09004769693237716,0.11614561715068082,0.1955607561225627
5727,K000389,Ro Khanna,D,House,RCI,2025-07-01,Purchase,"$1,001 - $15,000",Communication Services,0,0,0,0,0,0,0.16173770644181537,0.1510818225939537,0.1553204707865551,0.24802776313962133
5735,K000389,Ro Khanna,D,House,APD,2025-07-01,Purchase,"$1,001 - $15,000",Basic Materials,0,0,0,0,0,0,0.05642297976330984,-0.005053431980664887,-0.11646105698735768,-0.15189808940040336
5724,K000389,Ro Khanna,D,House,MET,2025-07-01,Purchase,"$1,001 - $15,000",Financial Services,0,0,0,0,0,0,0.06172940987617564,-0.057373966983643505,-0.08902387203204279,-0.13537404406413062
5745,K000389,Ro Khanna,D,House,CPAY,2025-07-01,Sale,"$1,001 - $15,000",Technology,0,0,0,0,0,0,0.07909136913961662,-0.10013932597135655,-0.24665117149639557,-0.2960879740210517
5723,K000389,Ro Khanna,D,House,OMC,2025-07-01,Sale,"$1,001 - $15,000",Communication Services,0,0,0,0,0,0,0.09642363697325208,0.004352979732216822,0.004735968654807174,-0.08152163404355087
5716,K000389,Ro Khanna,D,House,KVUE,2025-07-01,Sale,"$1,001 - $15,000",Consumer Defensive,0,0,0,0,0,0,0.11008703387928916,0.013276097369227548,-0.2432729446833758,-0.22666709877066668
5715,K000389,Ro Khanna,D,House,HPQ,2025-07-01,Sale,"$1,001 - $15,000",Technology,0,0,0,0,0,0,0.11713109030297734,0.00497739754914802,-0.034152245735845424,-0.11526544794478548
5714,K000389,Ro Khanna,D,House,EQIX,2025-07-01,Purchase,"$1,001 - $15,000",Real Estate,0,0,0,0,0,0,0.15999359651254483,-0.05650236770888151,-0.07138508433230464,-0.07309107523173501
5713,K000389,Ro Khanna,D,House,ABBV,2025-07-01,Purchase,"$1,001 - $15,000",Healthcare,0,0,0,0,0,0,0.0776610838855198,0.09051458417904387,0.1389420993325508,0.17918673829797604
5712,K000389,Ro Khanna,D,House,TMO,2025-07-01,Purchase,"$1,001 - $15,000",Healthcare,0,0,0,0,0,0,0.07900861862657513,0.13048934637214754,0.027693762783890546,0.3031228244994164
5719,K000389,Ro Khanna,D,House,DIS,2025-07-01,Purchase,"$1,001 - $15,000",Communication Services,0,0,0,0,0,0,0.12062577690393783,-0.09392346237252598,-0.15830097462104076,-0.23751737594284345
5710,K000389,Ro Khanna,D,House,WAT,2025-07-01,Sale,"$1,001 - $15,000",Healthcare,0,0,0,0,0,0,0.06895463665240545,-0.22450881855059138,-0.27323208907634766,-0.019212053780855137
5709,K000389,Ro Khanna,D,House,EXPE,2025-07-01,Sale,"$1,001 - $15,000",Consumer Cyclical,0,0,0,0,0,0,0.11265756259468016,0.1367144593967568,0.15367215870031048,0.41424492157779036
5708,K000389,Ro Khanna,D,House,KHC,2025-07-01,Purchase,"$1,001 - $15,000",Consumer Defensive,0,0,0,0,0,0,0.14185412950834522,0.038017901172125806,-0.059979961192926215,-0.10025807173679856
5707,K000389,Ro Khanna,D,House,SHW,2025-07-01,Purchase,"$1,001 - $15,000",Basic Materials,0,0,0,0,0,0,0.051391336406073726,-0.004667094843065087,-0.10151257147834437,-0.10811028438805387
5731,K000389,Ro Khanna,D,House,PEP,2025-07-01,Purchase,"$15,001 - $50,000",Consumer Defensive,0,0,0,0,0,0,0.16525448861833178,0.1129505369811818,0.018531060695679506,0.03635209718768087
5706,K000389,Ro Khanna,D,House,DHR,2025-07-01,Purchase,"$1,001 - $15,000",Healthcare,0,0,0,0,0,0,0.048885073020224636,0.011485385034734522,-0.14886541653124946,0.02414294413697944
5732,K000389,Ro Khanna,D,House,PG,2025-07-01,Purchase,"$1,001 - $15,000",Consumer Defensive,0,0,0,0,0,0,0.1485249567069272,-0.039017172574945705,-0.064047303867165,-0.11206684475170157
