trade_id,BioGuideID,Name,Ticker,trade_date,Transaction,anomaly_political_if,anomaly_political_svm,anomaly_political_lof,anomaly_political_consensus,score_political_if
40517,K000389,Ro Khanna,PYPL,2021-11-12,Purchase,1,0,0,0,0.6352068903768926
40518,K000389,Ro Khanna,DOW,2021-11-12,Sale,0,0,0,0,0.38703671764585174
40465,K000389,Ro Khanna,VZ,2021-11-15,Purchase,0,0,0,0,0.36774601891130465
40453,K000389,Ro Khanna,VFC,2021-11-15,Purchase,0,0,0,0,0.3567736800287784
40472,K000389,Ro Khanna,MDLZ,2021-11-15,Purchase,0,0,0,0,0.3542711285100094
40485,K000389,Ro Khanna,INTU,2021-11-15,Sale,0,0,0,0,0.4243867482005543
40471,K000389,Ro Khanna,CHTR,2021-11-15,Purchase,0,0,0,0,0.353788037335398
40473,K000389,Ro Khanna,META,2021-11-15,Purchase,0,0,0,0,0.353788037335398
40483,K000389,Ro Khanna,FIS,2021-11-15,Purchase,0,0,0,0,0.36326660138155187
40496,K000389,Ro Khanna,DLR,2021-11-15,Sale,0,0,0,0,0.3702746216675908
40497,K000389,Ro Khanna,DIS,2021-11-15,Purchase,0,0,0,0,0.4919666803076324
40493,K000389,Ro Khanna,SNAP,2021-11-15,Purchase,0,0,0,0,0.41711547307440555
40487,K000389,Ro Khanna,KKR,2021-11-15,Purchase,0,0,0,0,0.37679048079404365
40440,K000389,Ro Khanna,BDX,2021-11-16,Purchase,0,0,0,0,0.35765149656840456
40420,K000389,Ro Khanna,PSTG,2021-11-17,Purchase,0,0,1,0,0.36745214626166695
40399,K000389,Ro Khanna,NVDA,2021-11-18,Sale,0,0,0,0,0.4252324189487601
40404,K000389,Ro Khanna,BDX,2021-11-18,Purchase,0,0,0,0,0.3579089136685546
40394,K000389,Ro Khanna,BDX,2021-11-19,Purchase,0,0,0,0,0.3872561538460971
40381,K000389,Ro Khanna,GILD,2021-11-19,Sale,0,0,0,0,0.39294395227809586
40377,K000389,Ro Khanna,GILD,2021-11-21,Purchase,0,0,0,0,0.44564513656737476
40371,K000389,Ro Khanna,MA,2021-11-22,Exchange,0,0,0,0,0.4223996072397766
40373,K000389,Ro Khanna,MA,2021-11-22,Exchange,0,0,0,0,0.4165448835594699
40367,K000389,Ro Khanna,BDX,2021-11-23,Purchase,0,0,0,0,0.3600919964517646
40349,K000389,Ro Khanna,SNAP,2021-11-24,Purchase,0,0,0,0,0.42706119489736527
40333,K000389,Ro Khanna,TXN,2021-11-25,Purchase,0,0,0,0,0.500501199913957
40284,K000389,Ro Khanna,SSNC,2021-11-29,Purchase,0,0,0,0,0.370634367424503
40266,K000389,Ro Khanna,ISRG,2021-12-01,Sale,0,0,0,0,0.47599732758194085
40262,K000389,Ro Khanna,ILMN,2021-12-01,Purchase,0,0,0,0,0.4828823878854477
40242,K000389,Ro Khanna,MDT,2021-12-03,Sale,0,0,0,0,0.45915147213744856
40246,K000389,Ro Khanna,PRU,2021-12-03,Sale,0,0,0,0,0.443071387879844
40197,K000389,Ro Khanna,BAX,2021-12-07,Purchase,0,0,0,0,0.404829506918706
40198,K000389,Ro Khanna,PYPL,2021-12-07,Sale,0,0,0,0,0.4778439384386848
40204,K000389,Ro Khanna,GILD,2021-12-07,Sale,0,0,0,0,0.40492581597903
40200,K000389,Ro Khanna,ILMN,2021-12-07,Sale,0,0,0,0,0.4504414280669498
40205,K000389,Ro Khanna,PAYC,2021-12-07,Sale,0,0,1,0,0.40518104134725186
40191,K000389,Ro Khanna,ACGL,2021-12-07,Purchase,0,0,0,0,0.4234037278450899
40196,K000389,Ro Khanna,SNAP,2021-12-07,Sale,0,0,0,0,0.49454554372538223
40192,K000389,Ro Khanna,VSAT,2021-12-07,Sale,0,0,1,0,0.4052774340377211
40195,K000389,Ro Khanna,UHS,2021-12-07,Purchase,0,0,0,0,0.404829506918706
40209,K000389,Ro Khanna,DIS,2021-12-07,Sale,0,0,0,0,0.4279895784657617
40214,K000389,Ro Khanna,MTCH,2021-12-07,Sale,0,0,0,0,0.5247492438561848
40216,K000389,Ro Khanna,AVY,2021-12-07,Sale,0,0,0,0,0.40956137194542835
40207,K000389,Ro Khanna,MDT,2021-12-07,Sale,0,0,0,0,0.42092849576944846
40213,K000389,Ro Khanna,CCL,2021-12-07,Sale,0,0,0,0,0.40956137194542835
40211,K000389,Ro Khanna,AMT,2021-12-07,Sale,0,0,0,0,0.40956137194542835
40210,K000389,Ro Khanna,EA,2021-12-07,Sale,0,0,0,0,0.40956137194542835
40208,K000389,Ro Khanna,LVS,2021-12-07,Purchase,0,0,0,0,0.4220888007640755
40199,K000389,Ro Khanna,CMCSA,2021-12-07,Sale,0,0,0,0,0.46204585962688755
40176,K000389,Ro Khanna,WMT,2021-12-09,Sale,0,0,0,0,0.4443572818413797
40033,K000389,Ro Khanna,IDXX,2021-12-14,Sale,0,0,1,0,0.42277790656365777
40105,K000389,Ro Khanna,TGT,2021-12-14,Sale,0,0,1,0,0.40589604025157205
40060,K000389,Ro Khanna,AZN,2021-12-14,Sale,0,0,0,0,0.4577915563217781
39988,K000389,Ro Khanna,MET,2021-12-14,Sale,0,0,1,0,0.4232768539981281
40043,K000389,Ro Khanna,IAC,2021-12-14,Purchase,0,0,0,0,0.45794868065731775
40005,K000389,Ro Khanna,RMD,2021-12-14,Purchase,0,0,1,0,0.40589604025157205
40081,K000389,Ro Khanna,DHI,2021-12-14,Purchase,0,0,0,0,0.4221149266877509
39933,K000389,Ro Khanna,A,2021-12-14,Sale,0,0,1,0,0.42277790656365777
40111,K000389,Ro Khanna,ISRG,2021-12-14,Sale,0,0,1,0,0.40589604025157205
40114,K000389,Ro Khanna,AVGO,2021-12-14,Purchase,0,0,0,0,0.46095695270866327
40054,K000389,Ro Khanna,MELI,2021-12-14,Sale,0,0,1,0,0.4082553825706084
40093,K000389,Ro Khanna,V,2021-12-14,Purchase,0,0,0,0,0.4792671524073213
39817,K000389,Ro Khanna,JAZZ,2021-12-17,Sale,0,0,0,0,0.4440685661810021
39815,K000389,Ro Khanna,PG,2021-12-17,Purchase,0,0,0,0,0.4534937282696566
39818,K000389,Ro Khanna,O,2021-12-17,Purchase,0,0,0,0,0.44762776667080784
39802,K000389,Ro Khanna,NXST,2021-12-18,Purchase,0,0,0,0,0.4585270564396183
39803,K000389,Ro Khanna,WELL,2021-12-18,Purchase,0,0,0,0,0.4100791274234427
39476,K000389,Ro Khanna,MSFT,2021-12-31,Sale,1,1,0,1,0.595070094971869
39470,K000389,Ro Khanna,NFLX,2021-12-31,Purchase,0,0,0,0,0.5164522082029647
39465,K000389,Ro Khanna,IEX,2022-01-01,Purchase,0,0,1,0,0.36013518426411073
39423,K000389,Ro Khanna,HLF,2022-01-04,Purchase,0,0,0,0,0.3929722162984958
39429,K000389,Ro Khanna,DOCU,2022-01-04,Purchase,0,0,0,0,0.36939542615721466
39432,K000389,Ro Khanna,ABBV,2022-01-04,Purchase,0,0,0,0,0.36939542615721466
39422,K000389,Ro Khanna,LW,2022-01-04,Purchase,0,0,0,0,0.3604804772882381
39386,K000389,Ro Khanna,PEP,2022-01-06,Sale,0,0,0,0,0.4754274382012712
